id,split,text,formula,gold,prediction,correctness,complexity,has_neg,has_or,has_all
sick_train_4700_h,train,A group of boys is playing soccer on the beach.,"exists x1.(exists x2.(_boy(x2) & (x1 = x2)) & exists x3.(_soccer(x3) & exists e4.(_play(e4) & (subj(e4) = x1) & (obj(e4) = x3) & exists x5.(_beach(x5) & _on(e4,x5)))))",no,no,valid,12,False,False,False
sick_train_4710_p,train,Some pieces of butter are being added to the stand mixer.,exists x6.(_piece(x6) & exists x7.(_butter(x7) & (x6 = x7)) & exists e8.(_add(e8) & (obj(e8) = x6) & exists x9.(_mixer(x9) & _stand(x9) & (iobj(e8) = x9)))),yes,yes,valid,11,False,False,False
sick_train_4710_h,train,Pieces of butter are being added to the stand mixer.,exists x1.(_pieces(x1) & exists x2.(_butter(x2) & (x1 = x2)) & exists e3.(_add(e3) & (obj(e3) = x1) & exists x4.(_mixer(x4) & _stand(x4) & (iobj(e3) = x4)))),yes,yes,valid,11,False,False,False
sick_train_4711_p,train,There is no butter being added to the stand mixer.,-exists x5.(_butter(x5) & exists e6.(_add(e6) & (obj(e6) = x5) & exists x7.(_mixer(x7) & _stand(x7) & (iobj(e6) = x7)))),no,no,valid,9,True,False,False
sick_train_4711_h,train,Pieces of butter are being added to the stand mixer.,exists x1.(_pieces(x1) & exists x2.(_butter(x2) & (x1 = x2)) & exists e3.(_add(e3) & (obj(e3) = x1) & exists x4.(_mixer(x4) & _stand(x4) & (iobj(e3) = x4)))),no,no,valid,11,False,False,False
sick_train_4717_p,train,A monkey is kicking a person.,exists x5.(_monkey(x5) & exists x6.(_person(x6) & exists e7.(_kick(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),yes,yes,valid,7,False,False,False
sick_train_4717_h,train,A person is being kicked by a monkey.,exists x1.(_person(x1) & exists e2.(_kick(e2) & (obj(e2) = x1) & exists x3.(_monkey(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_train_4718_p,train,There is no monkey kicking a person.,-exists x4.(_monkey(x4) & exists x5.(_person(x5) & exists e6.(_kick(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_train_4718_h,train,A monkey is kicking a person.,exists x1.(_monkey(x1) & exists x2.(_person(x2) & exists e3.(_kick(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_train_4729_p,train,There is no man fixing a silencer to a gun.,"-exists x5.(_man(x5) & exists x6.(_silencer(x6) & exists e7.(_fix(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_gun(x8) & _to(e7,x8)))))",no,no,valid,11,True,False,False
sick_train_4729_h,train,A man is fixing a silencer to a gun.,"exists x1.(_man(x1) & exists x2.(_silencer(x2) & exists e3.(_fix(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_gun(x4) & _to(e3,x4)))))",no,no,valid,10,False,False,False
sick_train_4731_p,train,A man is fitting a silencer to a pistol.,exists x4.(_man(x4) & exists x5.(_silencer(x5) & exists e6.(_fit(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_pistol(x7) & (iobj(e6) = x7))))),no,no,valid,10,False,False,False
sick_train_4731_h,train,There is no man fitting a silencer to a pistol.,-exists x1.(_man(x1) & exists x2.(_silencer(x2) & exists e3.(_fit(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_pistol(x4) & (iobj(e3) = x4))))),no,no,valid,11,True,False,False
sick_train_4740_p,train,A person is performing tricks on a motorcycle.,"exists x5.(_person(x5) & exists x6.(_trick(x6) & exists e7.(_perform(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_motorcycle(x8) & _on(e7,x8)))))",no,no,valid,10,False,False,False
sick_train_4740_h,train,A person is not performing tricks on a motorcycle.,"-exists x1.(_person(x1) & exists x2.(_trick(x2) & exists e3.(_perform(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_motorcycle(x4) & _on(e3,x4)))))",no,no,valid,11,True,False,False
sick_train_4745_p,train,A man on a motorcycle is doing a trick.,"exists x6.(_man(x6) & exists x7.(_motorcycle(x7) & exists e8.(_on(e8,x7) & (subj(e8) = x6))) & exists x9.(_trick(x9) & exists e10.(_do(e10) & (subj(e10) = x6) & (obj(e10) = x9))))",yes,yes,valid,12,False,False,False
sick_train_4745_h,train,A person is performing tricks on a motorcycle.,"exists x1.(_person(x1) & exists x2.(_trick(x2) & exists e3.(_perform(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_motorcycle(x4) & _on(e3,x4)))))",yes,yes,valid,10,False,False,False
sick_train_4759_p,train,A man is singing into an old microphone.,"exists x5.(_man(x5) & exists e6.(_sing(e6) & (subj(e6) = x5) & exists x7.(_microphone(x7) & _old(x7) & _into(e6,x7))))",yes,yes,valid,8,False,False,False
sick_train_4759_h,train,A man is singing into a microphone.,"exists x1.(_man(x1) & exists e2.(_sing(e2) & (subj(e2) = x1) & exists x3.(_microphone(x3) & _into(e2,x3))))",yes,yes,valid,7,False,False,False
sick_train_4777_p,train,A little boy is playing a guitar.,exists x5.(_boy(x5) & _little(x5) & exists x6.(_guitar(x6) & exists e7.(_play(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),yes,yes,valid,8,False,False,False
sick_train_4777_h,train,A young boy is playing a guitar.,exists x1.(_boy(x1) & _young(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,8,False,False,False
sick_train_4793_p,train,A boy is playing a guitar.,exists x6.(_boy(x6) & exists x7.(_guitar(x7) & exists e8.(_play(e8) & (subj(e8) = x6) & (obj(e8) = x7)))),yes,yes,valid,7,False,False,False
sick_train_4793_h,train,A boy is playing an instrument.,exists x1.(_boy(x1) & exists x2.(_instrument(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_4794_p,train,A boy is playing a guitar.,exists x4.(_boy(x4) & exists x5.(_guitar(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,7,False,False,False
sick_train_4794_h,train,A boy is not playing a guitar.,-exists x1.(_boy(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_train_4795_p,train,A guitar is being played by a kid.,exists x4.(_guitar(x4) & exists e5.(_play(e5) & (obj(e5) = x4) & exists x6.(_kid(x6) & (subj(e5) = x6)))),yes,yes,valid,7,False,False,False
sick_train_4795_h,train,A kid is playing guitar.,exists x1.(_kid(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_4797_p,train,A boy is playing a guitar.,exists x4.(_boy(x4) & exists x5.(_guitar(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_4797_h,train,A guitar is being played by a kid.,exists x1.(_guitar(x1) & exists e2.(_play(e2) & (obj(e2) = x1) & exists x3.(_kid(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_train_4802_p,train,A monkey is teasing a dog at the zoo.,"exists x4.(_monkey(x4) & exists x5.(_dog(x5) & exists e6.(_tease(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_zoo(x7) & _at(e6,x7)))))",yes,yes,valid,10,False,False,False
sick_train_4802_h,train,A dog is being teased by a monkey at the zoo.,"exists x1.(_dog(x1) & exists e2.(_tease(e2) & (obj(e2) = x1) & exists x3.(_monkey(x3) & (subj(e2) = x3) & exists x4.(_zoo(x4) & _at(e2,x4)))))",yes,yes,valid,10,False,False,False
sick_train_4805_p,train,A dog's tail is being pulled by a monkey.,"exists x5.(exists x6.(_dog(x6) & Rel(x5,x6)) & _tail(x5) & exists e7.(_pull(e7) & (obj(e7) = x5) & exists x8.(_monkey(x8) & (subj(e7) = x8))))",yes,yes,valid,10,False,False,False
sick_train_4805_h,train,A monkey is pulling a dog's tail.,"exists x1.(_monkey(x1) & exists x2.(exists x3.(_dog(x3) & Rel(x2,x3)) & _tail(x2) & exists e4.(_pull(e4) & (subj(e4) = x1) & (obj(e4) = x2))))",yes,yes,valid,10,False,False,False
sick_train_4806_p,train,There is no monkey pulling a dog's tail.,"-exists x5.(_monkey(x5) & exists x6.(exists x7.(_dog(x7) & Rel(x6,x7)) & _tail(x6) & exists e8.(_pull(e8) & (subj(e8) = x5) & (obj(e8) = x6))))",no,no,valid,11,True,False,False
sick_train_4806_h,train,A monkey is pulling a dog's tail.,"exists x1.(_monkey(x1) & exists x2.(exists x3.(_dog(x3) & Rel(x2,x3)) & _tail(x2) & exists e4.(_pull(e4) & (subj(e4) = x1) & (obj(e4) = x2))))",no,no,valid,10,False,False,False
sick_train_4815_p,train,A person is slicing some ginger.,exists x5.(_person(x5) & exists x6.(_ginger(x6) & exists e7.(_slice(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),yes,yes,valid,7,False,False,False
sick_train_4815_h,train,A person is cutting some ginger.,exists x1.(_person(x1) & exists x2.(_ginger(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_4817_p,train,A person is slicing an onion.,exists x4.(_person(x4) & exists x5.(_onion(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_4817_h,train,An onion is being sliced by a person.,exists x1.(_onion(x1) & exists e2.(_slice(e2) & (obj(e2) = x1) & exists x3.(_person(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_train_4825_p,train,A man is not cutting a potato.,-exists x4.(_man(x4) & exists x5.(_potato(x5) & exists e6.(_cut(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_train_4825_h,train,A man is cutting a potato.,exists x1.(_man(x1) & exists x2.(_potato(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_train_4826_p,train,A man is slicing a potato into pieces.,"exists x4.(_man(x4) & exists x5.(_potato(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_piece(x7) & _into(e6,x7)))))",yes,yes,valid,10,False,False,False
sick_train_4826_h,train,A man is cutting a potato into pieces.,"exists x1.(_man(x1) & exists x2.(_potato(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_piece(x4) & _into(e3,x4)))))",yes,yes,valid,10,False,False,False
sick_train_4832_p,train,A man is slicing a potato into pieces.,"exists x5.(_man(x5) & exists x6.(_potato(x6) & exists e7.(_slice(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_piece(x8) & _into(e7,x8)))))",yes,yes,valid,10,False,False,False
sick_train_4832_h,train,A man is cutting a potato.,exists x1.(_man(x1) & exists x2.(_potato(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_4844_p,train,A man is playing a guitar.,exists x6.(_man(x6) & exists x7.(_guitar(x7) & exists e8.(_play(e8) & (subj(e8) = x6) & (obj(e8) = x7)))),yes,yes,valid,7,False,False,False
sick_train_4844_h,train,A guitar is being played by a man.,exists x1.(_guitar(x1) & exists e2.(_play(e2) & (obj(e2) = x1) & exists x3.(_man(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_train_4845_p,train,There is no man playing a guitar.,-exists x4.(_man(x4) & exists x5.(_guitar(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_train_4845_h,train,A man is playing a guitar.,exists x1.(_man(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_train_4853_p,train,A man is playing an electronic keyboard.,exists x4.(_man(x4) & exists x5.(_keyboard(x5) & _electronic(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,8,False,False,False
sick_train_4853_h,train,An electronic keyboard is being played by a man.,exists x1.(_keyboard(x1) & _electronic(x1) & exists e2.(_play(e2) & (obj(e2) = x1) & exists x3.(_man(x3) & (subj(e2) = x3)))),yes,yes,valid,8,False,False,False
sick_train_4860_p,train,A man is dancing.,exists x4.(_man(x4) & exists e5.(_dance(e5) & (subj(e5) = x4))),yes,yes,valid,4,False,False,False
sick_train_4860_h,train,A person is dancing.,exists x1.(_person(x1) & exists e2.(_dance(e2) & (subj(e2) = x1))),yes,yes,valid,4,False,False,False
sick_train_4869_p,train,A woman is cutting potatoes.,exists x3.(_woman(x3) & exists x4.(_potato(x4) & exists e5.(_cut(e5) & (subj(e5) = x3) & (obj(e5) = x4)))),yes,yes,valid,7,False,False,False
sick_train_4869_h,train,A woman is slicing potatoes.,exists x1.(_woman(x1) & exists x2.(_potato(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_4872_p,train,A woman is not slicing carrots.,-exists x4.(_woman(x4) & exists x5.(_carrot(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_train_4872_h,train,A woman is slicing carrots.,exists x1.(_woman(x1) & exists x2.(_carrot(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_train_4879_p,train,There is no man mixing vegetables in a pot.,"-exists x4.(_man(x4) & exists x5.(_vegetable(x5) & exists e6.(_mix(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_pot(x7) & _in(e6,x7)))))",no,no,valid,11,True,False,False
sick_train_4879_h,train,A man is mixing vegetables in a pot.,"exists x1.(_man(x1) & exists x2.(_vegetable(x2) & exists e3.(_mix(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_pot(x4) & _in(e3,x4)))))",no,no,valid,10,False,False,False
sick_train_4881_p,train,A person is not stirring vegetables in a pot.,"-exists x5.(_person(x5) & exists x6.(_vegetable(x6) & exists e7.(_stir(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_pot(x8) & _in(e7,x8)))))",no,no,valid,11,True,False,False
sick_train_4881_h,train,A person is stirring vegetables in a pot.,"exists x1.(_person(x1) & exists x2.(_vegetable(x2) & exists e3.(_stir(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_pot(x4) & _in(e3,x4)))))",no,no,valid,10,False,False,False
sick_train_4888_p,train,A man is doing pull-ups.,exists x5.(_man(x5) & exists x6.(_pull_dash_ups(x6) & exists e7.(_do(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),no,no,valid,7,False,False,False
sick_train_4888_h,train,There is no man doing pull-ups.,-exists x1.(_man(x1) & exists x2.(_pull_dash_ups(x2) & exists e3.(_do(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_train_4898_p,train,A man is sharpening a knife.,exists x4.(_man(x4) & exists x5.(_knife(x5) & exists e6.(_sharpen(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_4898_h,train,A man is sharpening a weapon.,exists x1.(_man(x1) & exists x2.(_weapon(x2) & exists e3.(_sharpen(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_4921_p,train,There is no man playing a guitar.,-exists x5.(_man(x5) & exists x6.(_guitar(x6) & exists e7.(_play(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),no,no,valid,8,True,False,False
sick_train_4921_h,train,A man is singing and playing a guitar.,exists x1.(_man(x1) & exists x2.(_guitar(x2) & exists e3.(_sing(e3) & (subj(e3) = x1) & (obj(e3) = x2)) & exists e4.(_play(e4) & (subj(e4) = x1) & (obj(e4) = x2)))),no,no,valid,11,False,False,False
sick_train_4922_p,train,A man is singing and playing a guitar.,exists x5.(_man(x5) & exists x6.(_guitar(x6) & exists e7.(_sing(e7) & (subj(e7) = x5) & (obj(e7) = x6)) & exists e8.(_play(e8) & (subj(e8) = x5) & (obj(e8) = x6)))),yes,yes,valid,11,False,False,False
sick_train_4922_h,train,A man is playing a guitar.,exists x1.(_man(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_4926_p,train,Someone is putting ingredients into a wok.,"exists x4 x5.(_ingredient(x5) & exists e6.(_put(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_wok(x7) & _into(e6,x7))))",no,no,valid,9,False,False,False
sick_train_4926_h,train,Someone is not putting ingredients into a wok.,"-exists x1 x2.(_ingredient(x2) & exists e3.(_put(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_wok(x4) & _into(e3,x4))))",no,no,valid,10,True,False,False
sick_train_4946_p,train,A baby elephant is not eating a small tree.,-exists x4.(_elephant(x4) & _baby(x4) & exists x5.(_tree(x5) & _small(x5) & exists e6.(_eat(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,10,True,False,False
sick_train_4946_h,train,A baby elephant is eating a small tree.,exists x1.(_elephant(x1) & _baby(x1) & exists x2.(_tree(x2) & _small(x2) & exists e3.(_eat(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,9,False,False,False
sick_train_4948_p,train,There is no little girl peddling a scooter.,-exists x4.(_girl(x4) & _little(x4) & exists x5.(_scooter(x5) & exists e6.(_peddle(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,9,True,False,False
sick_train_4948_h,train,A little girl is peddling a scooter.,exists x1.(_girl(x1) & _little(x1) & exists x2.(_scooter(x2) & exists e3.(_peddle(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,False,False,False
sick_train_4954_p,train,A child is walking down the street and a jeep is pulling up.,"(exists x4.(_child(x4) & exists e5.(_walk(e5) & (subj(e5) = x4) & exists x6.(_street(x6) & _down(e5,x6)))) & exists x7.(_jeep(x7) & exists e8.(_pull(e8) & (subj(e8) = x7) & _up(e8))))",yes,yes,valid,13,False,False,False
sick_train_4954_h,train,A child is walking down the street and a jeep is stopping.,"(exists x1.(_child(x1) & exists e2.(_walk(e2) & (subj(e2) = x1) & exists x3.(_street(x3) & _down(e2,x3)))) & exists x4.(_jeep(x4) & exists e5.(_stop(e5) & (subj(e5) = x4))))",yes,yes,valid,12,False,False,False
sick_train_4964_p,train,A woman is not chopping garlic.,-exists x9.(_woman(x9) & exists x10.(_garlic(x10) & exists e11.(_chop(e11) & (subj(e11) = x9) & (obj(e11) = x10)))),no,no,valid,8,True,False,False
sick_train_4964_h,train,A woman is chopping garlic.,exists x1.(_woman(x1) & exists x2.(_garlic(x2) & exists e3.(_chop(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_train_4965_p,train,A woman is cutting a fish.,exists x4.(_woman(x4) & exists x5.(_fish(x5) & exists e6.(_cut(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_4965_h,train,A woman is slicing a fish.,exists x1.(_woman(x1) & exists x2.(_fish(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_4975_p,train,Nobody is holding a hedgehog.,-exists x4 x5.(_hedgehog(x5) & exists e6.(_hold(e6) & (subj(e6) = x4) & (obj(e6) = x5))),no,no,valid,7,True,False,False
sick_train_4975_h,train,Someone is holding a hedgehog.,exists x1 x2.(_hedgehog(x2) & exists e3.(_hold(e3) & (subj(e3) = x1) & (obj(e3) = x2))),no,no,valid,6,False,False,False
sick_train_4981_p,train,Something is being fried by a woman.,exists x4 e5.(_fry(e5) & (obj(e5) = x4) & exists x6.(_woman(x6) & (subj(e5) = x6))),yes,yes,valid,6,False,False,False
sick_train_4981_h,train,A woman is frying something.,exists x1.(_woman(x1) & exists x2 e3.(_fry(e3) & (subj(e3) = x1) & (obj(e3) = x2))),yes,yes,valid,6,False,False,False
sick_train_4982_p,train,There is no woman frying something.,-exists x4.(_woman(x4) & exists x5 e6.(_fry(e6) & (subj(e6) = x4) & (obj(e6) = x5))),no,no,valid,7,True,False,False
sick_train_4982_h,train,A woman is frying something.,exists x1.(_woman(x1) & exists x2 e3.(_fry(e3) & (subj(e3) = x1) & (obj(e3) = x2))),no,no,valid,6,False,False,False
sick_train_4990_p,train,An email is being read by a man.,exists x7.(_email(x7) & exists e8.(_read(e8) & (obj(e8) = x7) & exists x9.(_man(x9) & (subj(e8) = x9)))),yes,yes,valid,7,False,False,False
sick_train_4990_h,train,A man is reading an email.,exists x1.(_man(x1) & exists x2.(_email(x2) & exists e3.(_read(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_4991_p,train,A man is reading an email.,exists x4.(_man(x4) & exists x5.(_email(x5) & exists e6.(_read(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,7,False,False,False
sick_train_4991_h,train,There is no man reading an email.,-exists x1.(_man(x1) & exists x2.(_email(x2) & exists e3.(_read(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_train_4992_p,train,A person is peeling a banana.,exists x4.(_person(x4) & exists x5.(_banana(x5) & exists e6.(_peel(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_4992_h,train,A banana is being peeled by a person.,exists x1.(_banana(x1) & exists e2.(_peel(e2) & (obj(e2) = x1) & exists x3.(_person(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_train_5005_p,train,A big cat is opening a drawer made of plastic with its paws and is jumping inside.,"exists x5.(_cat(x5) & _big(x5) & exists x6.(_drawer(x6) & exists e7.(_make(e7) & (obj(e7) = x6) & exists x8.(_plastic(x8) & _of(e7,x8)) & exists x9.(_paw(x9) & _with(e7,x9))) & exists e10.(_open(e10) & (subj(e10) = x5) & (obj(e10) = x6))) & exists e11.(_jump(e11) & (subj(e11) = x5) & _inside(e11)))",yes,yes,valid,21,False,False,False
sick_train_5005_h,train,A cat is opening a drawer and climbing inside.,exists x1.(_cat(x1) & exists x2.(_drawer(x2) & exists e3.(_open(e3) & (subj(e3) = x1) & (obj(e3) = x2))) & exists e4.(_climb(e4) & (subj(e4) = x1) & _inside(e4))),yes,yes,valid,11,False,False,False
sick_train_5007_p,train,A big cat is opening a plastic drawer with its paws and is jumping inside.,"exists x5.(_cat(x5) & _big(x5) & exists x6.(_drawer(x6) & _plastic(x6) & exists e7.(_open(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_paw(x8) & _with(e7,x8)))) & exists e9.(_jump(e9) & (subj(e9) = x5) & _inside(e9)))",yes,yes,valid,16,False,False,False
sick_train_5007_h,train,A cat is opening a drawer and climbing inside.,exists x1.(_cat(x1) & exists x2.(_drawer(x2) & exists e3.(_open(e3) & (subj(e3) = x1) & (obj(e3) = x2))) & exists e4.(_climb(e4) & (subj(e4) = x1) & _inside(e4))),yes,yes,valid,11,False,False,False
sick_train_5010_p,train,An onion is being sliced by a woman.,exists x5.(_onion(x5) & exists e6.(_slice(e6) & (obj(e6) = x5) & exists x7.(_woman(x7) & (subj(e6) = x7)))),yes,yes,valid,7,False,False,False
sick_train_5010_h,train,A woman is slicing an onion.,exists x1.(_woman(x1) & exists x2.(_onion(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_5011_p,train,A woman is slicing an onion.,exists x4.(_woman(x4) & exists x5.(_onion(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,7,False,False,False
sick_train_5011_h,train,There is no woman slicing an onion.,-exists x1.(_woman(x1) & exists x2.(_onion(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_train_5017_p,train,A woman is painting a man's face.,"exists x4.(_woman(x4) & exists x5.(exists x6.(_man(x6) & Rel(x5,x6)) & _face(x5) & exists e7.(_paint(e7) & (subj(e7) = x4) & (obj(e7) = x5))))",yes,yes,valid,10,False,False,False
sick_train_5017_h,train,A man's face is being painted by a woman.,"exists x1.(exists x2.(_man(x2) & Rel(x1,x2)) & _face(x1) & exists e3.(_paint(e3) & (obj(e3) = x1) & exists x4.(_woman(x4) & (subj(e3) = x4))))",yes,yes,valid,10,False,False,False
sick_train_5031_p,train,The man is talking on the telephone.,"exists x5.(_man(x5) & exists e6.(_talk(e6) & (subj(e6) = x5) & exists x7.(_telephone(x7) & _on(e6,x7))))",no,no,valid,7,False,False,False
sick_train_5031_h,train,The man isn't talking on the telephone.,"-exists x1.(_man(x1) & exists e2.(_talk(e2) & (subj(e2) = x1) & exists x3.(_telephone(x3) & _on(e2,x3))))",no,no,valid,8,True,False,False
sick_train_5033_p,train,The man is talking on the phone.,"exists x4.(_man(x4) & exists e5.(_talk(e5) & (subj(e5) = x4) & exists x6.(_phone(x6) & _on(e5,x6))))",yes,yes,valid,7,False,False,False
sick_train_5033_h,train,The man is speaking on the telephone.,"exists x1.(_man(x1) & exists e2.(_speak(e2) & (subj(e2) = x1) & exists x3.(_telephone(x3) & _on(e2,x3))))",yes,yes,valid,7,False,False,False
sick_train_5037_p,train,The man is not talking on the phone.,"-exists x4.(_man(x4) & exists e5.(_talk(e5) & (subj(e5) = x4) & exists x6.(_phone(x6) & _on(e5,x6))))",no,no,valid,8,True,False,False
sick_train_5037_h,train,The man is talking on the telephone.,"exists x1.(_man(x1) & exists e2.(_talk(e2) & (subj(e2) = x1) & exists x3.(_telephone(x3) & _on(e2,x3))))",no,no,valid,7,False,False,False
sick_train_5039_p,train,A man is slicing onions.,exists x4.(_man(x4) & exists x5.(_onion(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_5039_h,train,A man is cutting onions.,exists x1.(_man(x1) & exists x2.(_onion(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_5040_p,train,There is no man cutting onions.,-exists x4.(_man(x4) & exists x5.(_onion(x5) & exists e6.(_cut(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_train_5040_h,train,A man is cutting onions.,exists x1.(_man(x1) & exists x2.(_onion(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_train_5048_p,train,A man is cutting an onion.,exists x4.(_man(x4) & exists x5.(_onion(x5) & exists e6.(_cut(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_5048_h,train,An onion is being cut by a man.,exists x1.(_onion(x1) & exists e2.(_cut(e2) & (obj(e2) = x1) & exists x3.(_man(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_train_5049_p,train,A man is not cutting an onion.,-exists x4.(_man(x4) & exists x5.(_onion(x5) & exists e6.(_cut(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_train_5049_h,train,A man is cutting an onion.,exists x1.(_man(x1) & exists x2.(_onion(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
